,Iteration,Fitness,Time,State,current_restart,Restarts
15,0,6352.8018968104125,3.8278595230000003,"[46 41 26 47 49  9 27 28 19  7  2 12 25 14 15 29 36  5 37 31 42  1 45 39
  0 22 10 33 44 32 24  3 35  6 11 17 16 18 13 21 48 20  4  8 34 43 40 30
 23 38]",1,1
16,1,6183.139191607135,3.828313654,"[46 41 26 47 49  9 27 28 19  7  2 12 25 14 15 29 36  0 37 31 42  1 45 39
  5 22 10 33 44 32 24  3 35  6 11 17 16 18 13 21 48 20  4  8 34 43 40 30
 23 38]",1,1
17,2,6172.616373126281,3.828729582,"[46 41 26 47 49  9 27 28 19  7  2 12 25 14 15 29 36  0 37 31 42  1 45 39
  5 22 10 33 44 32 24  3 35  6 17 11 16 18 13 21 48 20  4  8 34 43 40 30
 23 38]",1,1
18,4,6113.091180140818,3.8294645309999997,"[46 41 26 24 49  9 27 28 19  7  2 12 25 14 15 29 48  0 37 31 42  1 45 39
  5 22 10 33 44 32 47  3 35  6 17 11 16 18 13 21 36 20  4  8 34 43 40 30
 23 38]",1,1
19,8,5564.649311558741,3.8305101589999997,"[46 41 26 24 49  9 27 28 17  7  2 12 25 14 15 29 48  0 37 31 42  1 45 39
 44 22 10 33  5 11 47  3 35  6 19 32 16 18 13 21 36 20  4  8 34 43 40 30
 23 38]",1,1
20,16,5407.215140766046,3.8322304519999997,"[37 41 26 24 49  9 27 28 17  7  2 12 25 14 39 29 48  0 46 31 42  1 45 15
 44  4 10 33  5 11 47  3 35  6 19 32 16 18 13 21 36 20 22  8 34 43 40 30
 23 38]",1,1
21,32,4494.951156689967,3.836229228,"[37 41 26 30 21  9 15 28 17  7  2 12 25 14 32 29 48  0 46 31 42 13 45 27
 44 36 10 33  5 11 47  3 38  1 19 39 16 18  6 49  4 20 22  8 34 43 40 24
 23 35]",1,1
22,64,4161.385490076965,3.8439162220000003,"[37 23 26 30 21  9 15 28 17  7  2 40 25 34 32 29 48  0 46 31 42 13 45 27
 44 36 10 33  1 11 47  3 38  5 19 39 16 18  6 49  4 20 22  8 14 43 12 24
 41 35]",1,1
23,128,3532.757748214566,3.8571770439999997,"[37 23 17 28 21  9 15 30 26  7 31 19 25 34 32  6  2  0 46 48 42 13 45 40
 44 36 10 33  1 11 47  3 38  5 27 43 16 18 29 49 22 20  4 24 14 39 12  8
 41 35]",1,1
24,256,3368.051492371746,3.8825338009999997,"[ 2 23 17 28 21  9 15 37 10  7 31 11  1 34 32  6 30  8 46 48 47 13 45 40
 20 36 26 33 25 42 19  3 38  5 27 43 16 18 29 49 22 44  4 24 14 39 12  0
 41 35]",1,1
25,512,2798.3009801453454,3.934916401,"[28  2 17  8  1  9 15 37 23  7 26 41 14 34 16  6 30 33 10 48 47 45 13 21
 11 40 31 25 46 42 19  3 38  5 27 43 32 18 29  0 22 44  4 24 36 39 12 49
 20 35]",1,1
26,1024,2255.304787657453,4.056039793,"[23  7 26  8  1 15  9  0 28 30 17  2 35 29 16  6 37 33 10 48 47 45 13 40
 11  5 42 25 46 31 19  3 38 27 21 36 32 18 34 24 43 44  4 41 22 39 20 49
 12 14]",1,1
27,2048,2115.6168766479705,4.356417898,"[ 0  7 26  8  1  9 10 23 30 17 28  2 35 29 16  6 37 33 42 48 47 45 13 40
  5 11 25 15 46 19 31  3 38 27 21 43 18 32 34 24 36 44  4 22 41 39 20 49
 12 14]",1,1
28,4096,1955.0892151090195,5.145552153000001,"[ 0 26 33  8  1 13 10 37 30 17 28 23 24 35 16  6  2  7 45 48 47 42  9 40
 27 11 46 25 15 19 31  3 38  5 21 43 34 32 18 29 36  4 44 22 41 39 49 20
 12 14]",1,1
29,8192,1944.044405598586,7.6100513,"[ 0 26 33  8  1 13 10 37 30  2 28 23 24 35 34  6 17  7 45 48 47 42  9 40
 27 11 46 25 15 19 31  3 38  5 21 43 16 32 18 29 36  4 44 22 41 39 49 20
 12 14]",1,1
30,0,5525.030464727642,0.00023280000000092116,"[28 11 10 41  2 27 38 31 22  4 33 35 26 34 18  7 14 45 48 29 15 30 32 16
 42 20 43  8 13 25  5 17 40 49  1 12 37 24  6 23 36 21 19  9 39 46  3  0
 47 44]",0,5
31,1,5337.02336093731,0.0007077580000007799,"[28 11  5 41  2 27 38 31 22  4 33 35 26 34 18  7 14 45 48 29 15 30 32 16
 42 20 43  8 13 25 10 17 40 49  1 12 37 24  6 23 36 21 19  9 39 46  3  0
 47 44]",0,5
32,2,5337.02336093731,0.0010690259999996954,"[28 11  5 41  2 27 38 31 22  4 33 35 26 34 18  7 14 45 48 29 15 30 32 16
 42 20 43  8 13 25 10 17 40 49  1 12 37 24  6 23 36 21 19  9 39 46  3  0
 47 44]",0,5
33,4,5250.895256851522,0.0016795340000008707,"[28 11  5 41  2 27 38 31 22  4 33 35 37 34 18  7 14 45 48 29 15 30 32 16
 42 20 43  8 13 25 10 17 40 49  1 12 26 24  6 23 36 21 19  9 39 46  3  0
 47 44]",0,5
34,8,4763.263786596577,0.002778861999999549,"[28 11  5 41  2 27 38 31 22  4 33 35 37 34 18  7 14 45 48 47 15 30 32 16
 42 20 43  8 13 25 10 17 40 49  1 12 26 24  6 23 36 21 19  9 39 46  3  0
 29 44]",0,5
35,16,4715.806982587417,0.004483862000000727,"[28 27  5 41  2 11 38 31 22  4 33 35 37 34 18  7 14 45 48 47 15 30 32 16
 42 20 43  8 13 25 10 17 40 49  1 12 36 24  6 23 26 21 19  9 39 46  3  0
 29 44]",0,5
36,32,4555.239698084946,0.007606184000000127,"[28 27  5 41  2 11 38 31 33  4 22 35 29 34 18  7 14 45 48 47 15 30 32 16
 42 20 43  8 13 25 10 17 40 39  1 12 36 24  6 23 26 21 19  9 49 46  3  0
 37 44]",0,5
37,64,3577.559007017921,0.014650483000000492,"[20 49  5 28  2 11 46  9 33  4 22 35 29 34 16 21 14 45 48 47 15 30 32 18
 44 41 43  8 13  1 10 25 40 39 17 42 36 24  6 23 37  7 19 31 27 38  3  0
 26 12]",0,5
38,128,3343.3627123540405,0.027104037000000858,"[20 49  5 11  2 28 13  9 39  4 22 35 29 34 16 21  8 45 48 47 15 30 32 18
 44 41 42 10 46  1 14 25 40 33 17 43 36 24  6 23 37  7 19 31 27 38  3 26
  0 12]",0,5
39,256,3049.1836973915106,0.05246678700000018,"[20 49  5 11 46 28 13  9 14 44 22 35 29 34 16 21  8 45 48 47 15 30 32 18
  4 41 26 10 33  1  0 25 40 17 23 43 36 24  6  2 37  7 19 31 27 38  3 42
 39 12]",0,5
40,512,2725.172693247816,0.10703263699999965,"[20 49 27 11  9  1 30  6 14 44  4 35 29 34 16 21  8 42 48 47 15 33 32 18
 22  0 26 10 13 45 46 25 40 17 23 43 36 24 28  2 37  7 19 31  5 38  3 41
 39 12]",0,5
41,1024,2453.3887764884407,0.23498744099999946,"[20 12 27 11  9  1  0 33 22 44  4 36 29 34 16  7  8 15 47 48 42  6 32 18
 41 21 14 10 45 13 46 25 40 43 23 17 35 24 28  2 37 30 26  3 38 19 31  5
 39 49]",0,5
42,2048,2312.941234183082,0.5607759889999997,"[20 39 27 11 46  1  8 14 41 22 44 36 29 34 16  7 26 15 47 48 42  6 32 18
  4 21 33 10 45 13  9 25  0 43 23 17 28 24 35  2 30 37 40  5 38 19 31  3
 12 49]",0,5
43,4096,2250.019575856262,1.3780003379999997,"[49 39 27 11 46  1  0 14 41 22 44  4 29 34 16 36 25 15 47 48 42  6 32 18
  7 26 33 10 45 13  9  8 21 43 23 17 28 24 35  2 30 37 40  5  3 31 19 38
 12 20]",0,5
44,8192,2088.620273543181,3.8979650059999997,"[49 39 27  5 11 25 40 21 41 22 44  4 36 29 16 26  9 15 47 48 42  6 32 18
 34  7 33 10 45 13  8  0 14 43 23 17 28 24 35  2 30 37  1 46 19 31  3 38
 12 20]",0,5
45,0,6352.8018968104125,3.908128436,"[46 41 26 47 49  9 27 28 19  7  2 12 25 14 15 29 36  5 37 31 42  1 45 39
  0 22 10 33 44 32 24  3 35  6 11 17 16 18 13 21 48 20  4  8 34 43 40 30
 23 38]",1,5
46,1,6183.139191607135,3.9086510160000003,"[46 41 26 47 49  9 27 28 19  7  2 12 25 14 15 29 36  0 37 31 42  1 45 39
  5 22 10 33 44 32 24  3 35  6 11 17 16 18 13 21 48 20  4  8 34 43 40 30
 23 38]",1,5
47,2,6172.616373126281,3.909091191,"[46 41 26 47 49  9 27 28 19  7  2 12 25 14 15 29 36  0 37 31 42  1 45 39
  5 22 10 33 44 32 24  3 35  6 17 11 16 18 13 21 48 20  4  8 34 43 40 30
 23 38]",1,5
48,4,6113.091180140818,3.909759299000001,"[46 41 26 24 49  9 27 28 19  7  2 12 25 14 15 29 48  0 37 31 42  1 45 39
  5 22 10 33 44 32 47  3 35  6 17 11 16 18 13 21 36 20  4  8 34 43 40 30
 23 38]",1,5
49,8,5564.649311558741,3.9108246710000003,"[46 41 26 24 49  9 27 28 17  7  2 12 25 14 15 29 48  0 37 31 42  1 45 39
 44 22 10 33  5 11 47  3 35  6 19 32 16 18 13 21 36 20  4  8 34 43 40 30
 23 38]",1,5
50,16,5407.215140766046,3.912568310000001,"[37 41 26 24 49  9 27 28 17  7  2 12 25 14 39 29 48  0 46 31 42  1 45 15
 44  4 10 33  5 11 47  3 35  6 19 32 16 18 13 21 36 20 22  8 34 43 40 30
 23 38]",1,5
51,32,4494.951156689967,3.915973686000001,"[37 41 26 30 21  9 15 28 17  7  2 12 25 14 32 29 48  0 46 31 42 13 45 27
 44 36 10 33  5 11 47  3 38  1 19 39 16 18  6 49  4 20 22  8 34 43 40 24
 23 35]",1,5
52,64,4161.385490076965,3.9220481639999996,"[37 23 26 30 21  9 15 28 17  7  2 40 25 34 32 29 48  0 46 31 42 13 45 27
 44 36 10 33  1 11 47  3 38  5 19 39 16 18  6 49  4 20 22  8 14 43 12 24
 41 35]",1,5
53,128,3532.757748214566,3.9339141150000003,"[37 23 17 28 21  9 15 30 26  7 31 19 25 34 32  6  2  0 46 48 42 13 45 40
 44 36 10 33  1 11 47  3 38  5 27 43 16 18 29 49 22 20  4 24 14 39 12  8
 41 35]",1,5
54,256,3368.051492371746,3.9578347980000004,"[ 2 23 17 28 21  9 15 37 10  7 31 11  1 34 32  6 30  8 46 48 47 13 45 40
 20 36 26 33 25 42 19  3 38  5 27 43 16 18 29 49 22 44  4 24 14 39 12  0
 41 35]",1,5
55,512,2798.3009801453454,4.017420131,"[28  2 17  8  1  9 15 37 23  7 26 41 14 34 16  6 30 33 10 48 47 45 13 21
 11 40 31 25 46 42 19  3 38  5 27 43 32 18 29  0 22 44  4 24 36 39 12 49
 20 35]",1,5
56,1024,2255.304787657453,4.160064096000001,"[23  7 26  8  1 15  9  0 28 30 17  2 35 29 16  6 37 33 10 48 47 45 13 40
 11  5 42 25 46 31 19  3 38 27 21 36 32 18 34 24 43 44  4 41 22 39 20 49
 12 14]",1,5
57,2048,2115.6168766479705,4.495904083000001,"[ 0  7 26  8  1  9 10 23 30 17 28  2 35 29 16  6 37 33 42 48 47 45 13 40
  5 11 25 15 46 19 31  3 38 27 21 43 18 32 34 24 36 44  4 22 41 39 20 49
 12 14]",1,5
58,4096,1955.0892151090195,5.443682872,"[ 0 26 33  8  1 13 10 37 30 17 28 23 24 35 16  6  2  7 45 48 47 42  9 40
 27 11 46 25 15 19 31  3 38  5 21 43 34 32 18 29 36  4 44 22 41 39 49 20
 12 14]",1,5
59,8192,1944.044405598586,8.323338709000002,"[ 0 26 33  8  1 13 10 37 30  2 28 23 24 35 34  6 17  7 45 48 47 42  9 40
 27 11 46 25 15 19 31  3 38  5 21 43 16 32 18 29 36  4 44 22 41 39 49 20
 12 14]",1,5
60,0,6412.960916580303,8.335925926000002,"[ 3 30 45 41 48 24 40 32 19 12 22  9 25 38 49  0 16  8  2 47 39 35 11 42
 29 33 10 13 37 21  6  7  1 15 17 31 43 34 44 20 14  4  5 23 46 27 28 36
 26 18]",2,5
61,1,6412.960916580303,8.336354464,"[ 3 30 45 41 48 24 40 32 19 12 22  9 25 38 49  0 16  8  2 47 39 35 11 42
 29 33 10 13 37 21  6  7  1 15 17 31 43 34 44 20 14  4  5 23 46 27 28 36
 26 18]",2,5
62,2,6412.960916580303,8.336863246,"[ 3 30 45 41 48 24 40 32 19 12 22  9 25 38 49  0 16  8  2 47 39 35 11 42
 29 33 10 13 37 21  6  7  1 15 17 31 43 34 44 20 14  4  5 23 46 27 28 36
 26 18]",2,5
63,4,6358.666300457986,8.337809609,"[ 3 30 45 41 48 24 40 32 19 12 22  9 25 38 49  0 16  8  2 47 39 35 11 42
 29 33 10 13 37 21  6  7  1 15 17 31 43 36 44 20 14  4  5 23 46 27 28 34
 26 18]",2,5
64,8,6073.605337926905,8.339150809,"[ 3 30 45  5 48 24 40 32 19 12 22  9 25 38 49  0 16  8  2 47 36 35 11 42
 29 33 10 13 37 21  6  7  1 15 17 31 43 39 44 20 14  4 41 23 46 27 28 34
 26 18]",2,5
65,16,5785.111721095177,8.341279463,"[ 3 30 13  5 48 24 40 32 22 12 19  9 25 38 49  0 16  8  2 47 36 39 11 42
 29 33 10 45 37 21  6  7  1 15 17 31 43 35 44 20 14  4 41 23 46 27 28 34
 26 18]",2,5
66,32,5669.247238113299,8.345185617999999,"[ 3 30 23  5 48 24 40 32 22 12 19  1 25 38 49  0 16  8  2 47 36 39 11 42
 29 33 10 45 37 21  6 31  9 15 17  7 43 35 44 20 14  4 41 13 46 27 28 34
 26 18]",2,5
67,64,4953.078466720778,8.352858609000002,"[ 3 30 29 19 38 24 40 32 22 12 46  1 25 48 13  0 26 37  2 35 36 39 11 42
 23 33 10 45 18 21  8 31  9 15 17  7 43 47 44 20  6  4 41 49  5 27 28 34
 16 14]",2,5
68,128,4120.019571383921,8.367100099000002,"[ 3 30 15 19 25 21 44 32 22 12 46 31 38 48 13  0 17 37  6 35 36 39 11 42
 23 33 10 45 18 29  8  1  9 47 26  7 43 24 40 14  2  4 41 49  5 27 28 34
 16 20]",2,5
69,256,3527.8577458528334,8.397591836,"[ 3 46 38 19 49 20 44 32 22 12 39 31 15 48 42 30 33 37  6 35  2 17 11 40
  8  0 10 45 16 29 13  1  9 47 26  7 28 23 24 14 36  4 41 25  5 27 43 34
 18 21]",2,5
70,512,2990.114161975651,8.464051286,"[ 3 46 31 19 49 20 22  4 44 12 27 38 15 47 42 33 30 37  6 32  2 17 39 40
  8 13 10  7 16 29 36  1  9 48 45 26 28 23 35 24 21 14  0 25 11  5 43 34
 18 41]",2,5
71,1024,2790.3840436447445,8.598783395000002,"[25 46 31 38 49 20 22  4 39 12 27 19 15 47 42 10 30 37  6 32 17  7  0 40
  9 13 33  2 16 29 34 43  8 48 45 26 28 24 35 23 21 14  1  3  5 11 18 36
 44 41]",2,5
72,2048,2521.8691087339753,8.910000658000001,"[25 46 11  5 49 20 22 44 39 12 27 19 15 47 48 45 30 37  2 28 17  7  0  1
  9 42 33 35 34 29 16  6 10 13  8 26 36 24 23 43 21 14 40  3 38 31 18 32
  4 41]",2,5
73,4096,2337.1704025501263,9.902678832,"[25 46 11  5 49 20 22 44 39 12 27 19 15 47 48 42 10 30  2 28 17  7 33  1
  9 13 45 37  6 34 16 29 23 26  8  0 43 36 35 24 21 14 40 38  3 31 32 18
  4 41]",2,5
74,8192,2259.6774291921724,12.718561904000001,"[25 40 27 12 49 20 22 44 39 11 31 19 15 47 48 42 10 30  2 28 17  7 33  1
  9 13 45 37  6 34 16 29 23 26  8  0 43 36 35 24 21 14 46  3 38  5 18 32
  4 41]",2,5
75,0,6296.797486042382,12.729442186,"[24 32 23  7 31 29 34 16  0 36  3 35  2 42 22  8 17 28 38 15 40 43 20 19
 33  4 48 41 18 47 26  9 25 27 13 39 45  1  5 14 37 44 21 30 11  6 49 10
 12 46]",3,5
76,1,6293.725581471415,12.729986235000002,"[20 32 23  7 31 29 34 16  0 36  3 35  2 42 22  8 17 28 38 15 40 43 24 19
 33  4 48 41 18 47 26  9 25 27 13 39 45  1  5 14 37 44 21 30 11  6 49 10
 12 46]",3,5
77,2,5987.754845981249,12.730585782999999,"[20 32 23  7 31 29 34 16  0 36  3 35  2 42 22  8 17 28 38 15 40 43 24 19
 33  4 48 41 11 47 26  9 25 27 13 39 45  1  5 14 37 44 21 30 18  6 49 10
 12 46]",3,5
78,4,5949.39653083112,12.731565153000002,"[20 32 23  7  8 29 34 16  0 36  3 35  2 42 22 31 17 28 38 15 40 43 24 19
 33  4 48 41 11 47 26  9 25 27 13 39 45  1  5 14 37 44 21 30 18  6 49 10
 12 46]",3,5
79,8,5826.136373395237,12.733196047,"[20 32 23  7  8 29 34 16  0 36  3 35  2 42 22 31 17 28 38 15 40 43 24 19
 48  4 33 41 11 47 26  9 25 27 13 39 45  1  5 14 37 44 21 30 18  6 49 10
 12 46]",3,5
80,16,5727.322671797612,12.737302731,"[20 32 23  7  8 33 34 16  0 24  3 35  2 42 22 31 17 28 38 15 40 43 36 19
 48 49 29 41 11 47 26  9 25 27 13 39 45  1  5 14 37 44 21 30 18  6  4 10
 12 46]",3,5
81,32,4894.3236302289615,12.743570990999999,"[20 32 23  7  8 33 34 16  0 42  3  5 49 24 15 11 17 28 38 46 40 43 36 19
 48  2 29 41 31 47 26  9 25 27 35 39 45  1 14 13 37 44 21 30 18  6  4 10
 12 22]",3,5
82,64,4296.134206976877,12.753929557,"[20 32 35  7  0 30 33 15  8 42  3  5 49 24 16 28 39 11 38 46 40 43 36 19
 48  2  6 41 31 47 26  9 25 27 23 17 45  1 14 10 37 44 21 34 18 29  4 13
 12 22]",3,5
83,128,3715.904720129165,12.767625033000002,"[20 21 44  7  2 30 33  8 15 42  3 38 22  4 16 28 27 11  5 46 40 43 24  0
 48 26 39 41 31 47 19  9 25  6 23 17 45  1 14 10 37 35 32 36 18 29 34 13
 12 49]",3,5
84,256,3441.3119122674425,12.792053401,"[20 21 44  7 37 30 33 10 15 42  3 38 22  4 16 28 27 11  5 46 40 43 23  0
 48 14 41 39 31 19 47  9 25  6 35 17 45  1 26  8 13 24 32 36 18 29 34  2
 12 49]",3,5
85,512,3003.7435131642173,12.845142371000001,"[20 21 43  6 37 30 10 47 15 42  3 38 22  4  2  0 27 11  5 12 40 44 23 45
 48 14 41 46 31 19 25  9 33  7 28 17 26  1 13  8 24 18 32 36 35 29 16 34
 39 49]",3,5
86,1024,2621.5588510462094,12.970781643999999,"[20 41 34  6 37 30 10 47 48 42  3 38 39  4 43 23 12 27  5 11 40  0 14 21
 13 26  8 19 31 46 25  9 33  7 28 17 45 15  1  2 24 36 32 18 35 16 29 44
 22 49]",3,5
87,2048,2293.2505669770517,13.297916464,"[20  4 34  6 30 37 10 48 47 15  3 38 41 24 43 39 12 27  5 11 40  1  0 21
 14 45 42 19 31 46 25  9  8 17 28  2 26 13 33  7 23 16 32 18 29 35 36 44
 22 49]",3,5
88,4096,2200.8267799780256,14.236029824,"[22 36 35 23 30 37 10 48 47 15  3 38 41 24 43 39 12 27  5 11 40  1 14 21
  0 45 42 19 31 46 25  9 13  2 28 17  7  8 26 33  6 34 32 18 29 16  4 44
 49 20]",3,5
89,8192,2043.3801142139832,17.22602525,"[44 36 24 35  2 30 10 48 47 15  3 38 21 43 41 39 12 27  5 11 40  1  0  8
 13 45 42 19 31 46 25  9  7 17 28 23 14 26 33 37  6 34 32 18 16 29  4 22
 49 20]",3,5
90,0,5687.069341424226,17.237259969,"[17  7 31 23 39 26 37 45 12 11 36 49 42 28 19  5  3  1 34 20 25 13 14 38
 43 48 33  8 35 24  6 44  4 40  0 46 29 16 41 27 22 32  9  2 15 47 21 30
 18 10]",4,5
91,1,5680.698605165812,17.237808838,"[17  7 31 23 39 26 37 45 12 11 36 49 42 28 19  5  3  1 34 20 25 13 14 38
 43 48 33  0 35 24  6 44  4 40  8 46 29 16 41 27 22 32  9  2 15 47 21 30
 18 10]",4,5
92,2,5654.588750645285,17.238289996,"[17  7 31 23 39 26 37  9 12 11 36 49 42 28 19  5  3  1 34 20 25 13 14 38
 43 48 33  0 35 24  6 44  4 40  8 46 29 16 41 27 22 32 45  2 15 47 21 30
 18 10]",4,5
93,4,5634.800356794275,17.238906383,"[17  7  0 23 39 26 37  9 12 11 36 49 42 28 19  5  3  1 34 20 25 13 14 38
 43 48 33 31 35 24  6 44  4 40  8 46 29 16 41 27 22 32 45  2 15 47 21 30
 18 10]",4,5
94,8,5632.637506168851,17.239863609,"[17  7  0 23 39 26 37  9 12 11 36 49 42 28 19  5  3  1 34 20 25 13 14 38
 43 48 33 31 35 24  6 44  4 40  8 46 16 29 41 27 22 32 45  2 15 47 21 30
 18 10]",4,5
95,16,5194.649815572033,17.241867894,"[ 0  7 17 23 39 26 37  9 12 11 36 41 42 15 19  5  3  1 34 40 25 13 14 38
 43 48 33 31 35 24  6 44  4 20  8 46 16 29 49 27 22 32 45  2 28 47 21 30
 18 10]",4,5
96,32,4819.659049289241,17.24509627,"[ 0  7 17 23 39 26 37  9 12 11 21 41 42 15 19  5  3  1 34 40 25 13 14 38
 43 36 33 31 35 24 16 44  4 32  8 46  6 29 49 27 22 20 45  2 28 47 48 30
 18 10]",4,5
97,64,4340.265411636288,17.252632844,"[ 0  7 33 23 11 26 37  9 12 39 21 41 42 15 19  5  3  1 34 14 45 13 40 22
 43 36 17 30 35 24 16 44  4 32  8  2  6 29 49 27 38 20 25 46 28 47 48 31
 18 10]",4,5
98,128,3724.8885205518322,17.267212387,"[ 8  7 18 49 27 26 37  9 12 39 21  1 42 15 40  5 28 14  2  0 45 13 33 41
 43 36 17 30 35 24 16 44  4 32 22 34  6 29 23 11 38 20 25 46 48 47  3 31
 19 10]",4,5
99,256,3385.382744995061,17.292649476,"[28 30  7 12 20 26  8 33 49 39 21  1 42 15 40  5  9 14 17  0 45 13 37 41
 43 36  2 35 18 24 16 44  4 32 22 34  6 29 23 11 38 27 25 46 48 47  3 31
 19 10]",4,5
100,512,2947.6285724600416,17.363813133,"[28 30  7 14  0 26 22 20 49 39  5 12 42 15 40 21  8  1 17 33 45 13  9 41
 43 36  2 35  6 34 16 44  4 32 18 23 24 29 37 11 38 27 25 46 48 47  3 31
 19 10]",4,5
101,1024,2446.04294932784,17.525624183,"[ 7 30 28 14 43 41 22 20 49 39 40 12 25 15  9  1  0 21  8 33 45 13 42 10
 17 23 24 35  6 34 29  4 44 36 18 32 16  2 37  5 38 27 11 46 48 47 19 31
  3 26]",4,5
102,2048,2195.7903591143263,17.886937452,"[37 30 23 43 21 41 22 20 49 39  5 38 31 15  9  1  8  0 26 33 13 45 42 10
 17 28 24 35  6 34 16 36 44  4 32 18 29  2 14 12 27 11  3 25 48 47 19 46
 40  7]",4,5
103,4096,2046.817495066189,18.770299521000002,"[37 30 24 43 21 41 22 20 49 12  5 38  3 25  9  1  8  0 26 33 13 45 48 10
 17 28  2 35 34 16 29 36 44  4 18 32  6 23 14 39 27 11 31 19 15 47 42 46
 40  7]",4,5
104,8192,1908.9290280263697,21.628563203,"[17 23 24 43 21 41 22 20 49 12  5 38  3 46 25 40  1  8 26 33 13 45 48 10
 37 30  2 35 34 16 29 36 44  4 18 32  6 28 14 39 27 11 31 19 15 47 42  9
  0  7]",4,5
105,0,6124.621781471552,21.639893092,"[39 40 44 12  3 28  4  8 29 46 32 43 23 25 49 26 21 13 22 16 41 35 17 18
 30  9  6  0 33 14 37  7  5 42  2 24 47 27 31 15  1 20 19 10 11 36 45 34
 38 48]",5,5
106,1,6075.967058018707,21.640404948,"[39 40 44 12  3 28  4  8 29 46 32 43 23 25 49 26 21 13 22 16 41 35 17 18
 30  9  6  0 33 14 37  7 31 42  2 24 47 27  5 15  1 20 19 10 11 36 45 34
 38 48]",5,5
